E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\0\0_0.wav, 男, 33, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_11.wav, 男, 45, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_110.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_111.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_112.wav, 男, 57, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_113.wav, 男, 43, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_114.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_115.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_116.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_117.wav, 男, 57, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_118.wav, 男, 40, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_119.wav, 男, 41, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_12.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_120.wav, 男, 48, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_121.wav, 男, 52, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_122.wav, 男, 62, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_123.wav, 男, 43, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_124.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_125.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_126.wav, 男, 64, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_127.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_128.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_129.wav, 男, 57, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_13.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_130.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_131.wav, 男, 60, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_132.wav, 男, 37, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_133.wav, 男, 43, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_134.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_135.wav, 男, 37, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_136.wav, 男, 61, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_137.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_138.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_139.wav, 男, 33, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_14.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_140.wav, 男, 60, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_141.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_142.wav, 男, 55, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_143.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_144.wav, 男, 60, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_145.wav, 男, 56, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_146.wav, 男, 59, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_147.wav, 男, 56, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_148.wav, 男, 59, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_149.wav, 男, 39, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_15.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_150.wav, 男, 34, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_151.wav, 男, 56, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_152.wav, 男, 43, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_153.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_154.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_155.wav, 男, 55, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_156.wav, 男, 41, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_157.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_158.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_159.wav, 男, 57, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_16.wav, 男, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_160.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_161.wav, 男, 34, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_162.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_163.wav, 男, 43, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_164.wav, 男, 43, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_165.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_166.wav, 男, 48, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_167.wav, 男, 59, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_168.wav, 男, 46, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_169.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_17.wav, 男, 48, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_170.wav, 男, 31, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_171.wav, 男, 44, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_172.wav, 男, 57, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_173.wav, 男, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_174.wav, 男, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_175.wav, 男, 42, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_176.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_177.wav, 男, 55, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_178.wav, 男, 46, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_179.wav, 男, 48, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_18.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_180.wav, 男, 46, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_181.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_182.wav, 男, 48, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_183.wav, 男, 46, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_184.wav, 男, 59, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_185.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_186.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_187.wav, 男, 55, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_188.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_189.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_19.wav, 男, 48, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_190.wav, 男, 45, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_191.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_192.wav, 男, 54, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_193.wav, 男, 56, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_194.wav, 男, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_195.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_196.wav, 男, 45, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_197.wav, 男, 55, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_198.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_199.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_2.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_20.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_200.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_201.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_202.wav, 男, 33, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p06 26-30\2\多人有声剧《斗破苍穹》完整版 p06 26-30_2_203.wav, 男, 53, 中立
